Salary_Rank,uid,Player,First_Name,Last_Name,Player_Position,Abrv,Team,Salary
533.0,Josh KlineOL,Josh Kline,Josh,Kline,OL,MIN,Minnesota Vikings,1450000
533.0,Geronimo AllisonWR,Geronimo Allison,Geronimo,Allison,WR,GB,Green Bay Packers,1450000
533.0,Cameron ErvingOT,Cameron Erving,Cameron,Erving,OT,KC,Kansas City Chiefs,1450000
533.0,Michael PersonT,Michael Person,Michael,Person,T,SF,San Francisco 49ers,1450000
533.0,Jarrod WilsonS,Jarrod Wilson,Jarrod,Wilson,S,JAX,Jacksonville Jaguars,1450000
533.0,Dekoda WatsonLB,Dekoda Watson,Dekoda,Watson,LB,SEA,Seattle Seahawks,1450000
533.0,Bradley SowellT,Bradley Sowell,Bradley,Sowell,T,CHI,Chicago Bears,1450000
540.0,Irv SmithTE,Irv Smith,Irv,Smith,TE,MIN,Minnesota Vikings,1447500
541.0,Evan EngramTE,Evan Engram,Evan,Engram,TE,NYG,New York Giants,1439391
542.0,Gareon ConleyCB,Gareon Conley,Gareon,Conley,CB,2TM,,1416584
543.0,Tom ComptonT,Tom Compton,Tom,Compton,T,NYJ,New York Jets,1410000
544.0,Jabrill PeppersSS,Jabrill Peppers,Jabrill,Peppers,SS,NYG,New York Giants,1405181
545.0,Carlos HydeRB,Carlos Hyde,Carlos,Hyde,RB,HOU,Houston Texans,1400000
545.0,Walt AikensCB,Walt Aikens,Walt,Aikens,CB,MIA,Miami Dolphins,1400000
545.0,Alex EricksonWR,Alex Erickson,Alex,Erickson,WR,CIN,Cincinnati Bengals,1400000
545.0,Drew BreesQB,Drew Brees,Drew,Brees,QB,NO,New Orleans Saints,1400000
545.0,Luke StockerTE,Luke Stocker,Luke,Stocker,TE,ATL,Atlanta Falcons,1400000
545.0,Raheem MostertRB,Raheem Mostert,Raheem,Mostert,RB,SF,San Francisco 49ers,1400000
545.0,Keith SmithLB,Keith Smith,Keith,Smith,LB,ATL,Atlanta Falcons,1400000
552.0,Takkarist McKinleyOLB,Takkarist McKinley,Takkarist,McKinley,OLB,ATL,Atlanta Falcons,1393775
553.0,Tre'Davious WhiteCB,Tre'Davious White,Tre'Davious,White,CB,BUF,Buffalo Bills,1382374
554.0,Taco CharltonDE,Taco Charlton,Taco,Charlton,DE,MIA,Miami Dolphins,1376672
555.0,Eric RoweCB,Eric Rowe,Eric,Rowe,CB,MIA,Miami Dolphins,1375000
555.0,Nick DzubnarLB,Nick Dzubnar,Nick,Dzubnar,LB,LAC,Los Angeles Chargers,1375000
557.0,Emmanuel OgbahDE,Emmanuel Ogbah,Emmanuel,Ogbah,DE,KC,Kansas City Chiefs,1351315
558.0,Spencer LongOG,Spencer Long,Spencer,Long,OG,BUF,Buffalo Bills,1350000
558.0,Adarius TaylorLB,Adarius Taylor,Adarius,Taylor,LB,CLE,Cleveland Browns,1350000
558.0,Dennis KellyOT,Dennis Kelly,Dennis,Kelly,OT,TEN,Tennessee Titans,1350000
558.0,Billy TurnerOT,Billy Turner,Billy,Turner,OT,GB,Green Bay Packers,1350000
562.0,Jaylon SmithOLB,Jaylon Smith,Jaylon,Smith,OLB,DAL,Dallas Cowboys,1335678
563.0,David NjokuTE,David Njoku,David,Njoku,TE,CLE,Cleveland Browns,1330918
564.0,Roquan SmithILB,Roquan Smith,Roquan,Smith,ILB,CHI,Chicago Bears,1319871
565.0,Myles JackOLB,Myles Jack,Myles,Jack,OLB,JAX,Jacksonville Jaguars,1313787
566.0,T.J. WattOLB,T.J. Watt,T.J.,Watt,OLB,PIT,Pittsburgh Steelers,1306688
567.0,Rashaan MelvinCB,Rashaan Melvin,Rashaan,Melvin,CB,DET,Detroit Lions,1300000
568.0,Xavien HowardCB,Xavien Howard,Xavien,Howard,CB,MIA,Miami Dolphins,1285642
569.0,Erik HarrisDB,Erik Harris,Erik,Harris,DB,LV,Las Vegas Raiders,1275000
570.0,Ryan RamczykOT,Ryan Ramczyk,Ryan,Ramczyk,OT,NO,New Orleans Saints,1273323
571.0,Noah SpenceDE,Noah Spence,Noah,Spence,DE,WAS,Washington Redskins,1273132
572.0,Sterling ShepardWR,Sterling Shepard,Sterling,Shepard,WR,NYG,New York Giants,1260623
573.0,Thomas DavisLB,Thomas Davis,Thomas,Davis,LB,LAC,Los Angeles Chargers,1250000
573.0,Demetrius HarrisTE,Demetrius Harris,Demetrius,Harris,TE,CLE,Cleveland Browns,1250000
573.0,Kenny VaccaroFS,Kenny Vaccaro,Kenny,Vaccaro,FS,TEN,Tennessee Titans,1250000
573.0,Tyson AlualuDT,Tyson Alualu,Tyson,Alualu,DT,PIT,Pittsburgh Steelers,1250000
573.0,Teddy BridgewaterQB,Teddy Bridgewater,Teddy,Bridgewater,QB,NO,New Orleans Saints,1250000
573.0,Julian StanfordLB,Julian Stanford,Julian,Stanford,LB,BUF,Buffalo Bills,1250000
573.0,Clayton GeathersSS,Clayton Geathers,Clayton,Geathers,SS,IND,Indianapolis Colts,1250000
573.0,Adrian AmosFS,Adrian Amos,Adrian,Amos,FS,GB,Green Bay Packers,1250000
573.0,Beau BrinkleyLS,Beau Brinkley,Beau,Brinkley,LS,TEN,Tennessee Titans,1250000
573.0,Frank GoreRB,Frank Gore,Frank,Gore,RB,BUF,Buffalo Bills,1250000
573.0,Roosevelt NixFB,Roosevelt Nix,Roosevelt,Nix,FB,PIT,Pittsburgh Steelers,1250000
573.0,Al WoodsDT,Al Woods,Al,Woods,DT,SEA,Seattle Seahawks,1250000
573.0,Stefen WisniewskiLG,Stefen Wisniewski,Stefen,Wisniewski,LG,KC,Kansas City Chiefs,1250000
573.0,Pat O'DonnellP,Pat O'Donnell,Pat,O'Donnell,P,CHI,Chicago Bears,1250000
573.0,Matt BarkleyQB,Matt Barkley,Matt,Barkley,QB,BUF,Buffalo Bills,1250000
573.0,Bruce IrvinDE,Bruce Irvin,Bruce,Irvin,DE,CAR,Carolina Panthers,1250000
589.0,Kamalei CorreaOLB,Kamalei Correa,Kamalei,Correa,OLB,TEN,Tennessee Titans,1234043
590.0,Minkah FitzpatrickFS,Minkah Fitzpatrick,Minkah,Fitzpatrick,FS,2TM,,1227626
591.0,Deshazor EverettCB,Deshazor Everett,Deshazor,Everett,CB,WAS,Washington Redskins,1225000
592.0,Austin JohnsonDT,Austin Johnson,Austin,Johnson,DT,TEN,Tennessee Titans,1222122
593.0,Malcolm SmithOLB,Malcolm Smith,Malcolm,Smith,OLB,2TM,,1200000
593.0,Demaryius ThomasWR,Demaryius Thomas,Demaryius,Thomas,WR,NYJ,New York Jets,1200000
593.0,Kendall LammT,Kendall Lamm,Kendall,Lamm,T,CLE,Cleveland Browns,1200000
596.0,Chris JonesDT,Chris Jones,Chris,Jones,DT,KC,Kansas City Chiefs,1199714
597.0,Reggie RaglandILB,Reggie Ragland,Reggie,Ragland,ILB,KC,Kansas City Chiefs,1196551
598.0,Derrick HenryRB,Derrick Henry,Derrick,Henry,RB,TEN,Tennessee Titans,1187445
599.0,Hunter HenryTE,Hunter Henry,Hunter,Henry,TE,LAC,Los Angeles Chargers,1170042
600.0,A'Shawn RobinsonDT,A'Shawn Robinson,A'Shawn,Robinson,DT,DET,Detroit Lions,1163678
601.0,Vita VeaDT,Vita Vea,Vita,Vea,DT,TB,Tampa Bay Buccaneers,1153829
602.0,Kyle WilberOLB,Kyle Wilber,Kyle,Wilber,OLB,LV,Las Vegas Raiders,1150000
602.0,Jordan BerryP,Jordan Berry,Jordan,Berry,P,PIT,Pittsburgh Steelers,1150000
602.0,Vontaze BurfictLB,Vontaze Burfict,Vontaze,Burfict,LB,LV,Las Vegas Raiders,1150000
602.0,Charles ClayTE,Charles Clay,Charles,Clay,TE,ARI,Arizona Cardinals,1150000
606.0,Michael ThomasWR,Michael Thomas,Michael,Thomas,WR,NO,New Orleans Saints,1148041
607.0,Vernon ButlerDT,Vernon Butler,Vernon,Butler,DT,CAR,Carolina Panthers,1144980
608.0,Da'Ron PayneDT,Da'Ron Payne,Da'Ron,Payne,DT,WAS,Washington Redskins,1135380
609.0,Brett HundleyQB,Brett Hundley,Brett,Hundley,QB,ARI,Arizona Cardinals,1125000
609.0,Brooks ReedDL,Brooks Reed,Brooks,Reed,DL,ARI,Arizona Cardinals,1125000
609.0,Tre BostonFS,Tre Boston,Tre,Boston,FS,CAR,Carolina Panthers,1125000
609.0,Mike RemmersT,Mike Remmers,Mike,Remmers,T,NYG,New York Giants,1125000
613.0,Robert NkemdicheDT,Robert Nkemdiche,Robert,Nkemdiche,DT,MIA,Miami Dolphins,1122808
614.0,Jarran ReedDT,Jarran Reed,Jarran,Reed,DT,SEA,Seattle Seahawks,1116769
615.0,Kevin KingCB,Kevin King,Kevin,King,CB,GB,Green Bay Packers,1108717
616.0,Cam RobinsonOT,Cam Robinson,Cam,Robinson,OT,JAX,Jacksonville Jaguars,1103015
617.0,Nick MartinC,Nick Martin,Nick,Martin,C,HOU,Houston Texans,1101133
618.0,Jason VerrettCB,Jason Verrett,Jason,Verrett,CB,SF,San Francisco 49ers,1100000
618.0,Eric KushC,Eric Kush,Eric,Kush,C,CLE,Cleveland Browns,1100000
618.0,Aaron RodgersQB,Aaron Rodgers,Aaron,Rodgers,QB,GB,Green Bay Packers,1100000
618.0,Ramon FosterT,Ramon Foster,Ramon,Foster,T,PIT,Pittsburgh Steelers,1100000
618.0,Mark NzeochaOLB,Mark Nzeocha,Mark,Nzeocha,OLB,SF,San Francisco 49ers,1100000
618.0,Stephen GostkowskiK,Stephen Gostkowski,Stephen,Gostkowski,K,NE,New England Patriots,1100000
618.0,Max GarciaC,Max Garcia,Max,Garcia,C,ARI,Arizona Cardinals,1100000
625.0,Kolton MillerOT,Kolton Miller,Kolton,Miller,OT,LV,Las Vegas Raiders,1092333
626.0,Budda BakerFS,Budda Baker,Budda,Baker,FS,ARI,Arizona Cardinals,1085910
627.0,Zay JonesWR,Zay Jones,Zay,Jones,WR,2TM,,1081348
628.0,Morris ClaiborneCB,Morris Claiborne,Morris,Claiborne,CB,KC,Kansas City Chiefs,1080000
629.0,Forrest LampOG,Forrest Lamp,Forrest,Lamp,OG,LAC,Los Angeles Chargers,1071084
630.0,Deion JonesOLB,Deion Jones,Deion,Jones,OLB,ATL,Atlanta Falcons,1069860
631.0,Marcus MayeFS,Marcus Maye,Marcus,Maye,FS,NYJ,New York Jets,1060822
632.0,Tremaine EdmundsILB,Tremaine Edmunds,Tremaine,Edmunds,ILB,BUF,Buffalo Bills,1055434
633.0,Curtis SamuelWR,Curtis Samuel,Curtis,Samuel,WR,CAR,Carolina Panthers,1051698
634.0,Brandon MebaneDT,Brandon Mebane,Brandon,Mebane,DT,LAC,Los Angeles Chargers,1050000
634.0,Damien WilliamsRB,Damien Williams,Damien,Williams,RB,KC,Kansas City Chiefs,1050000
634.0,Deone BucannonSS,Deone Bucannon,Deone,Bucannon,SS,2TM,,1050000
634.0,Marcedes LewisTE,Marcedes Lewis,Marcedes,Lewis,TE,GB,Green Bay Packers,1050000
638.0,Derwin JamesSS,Derwin James,Derwin,James,SS,LAC,Los Angeles Chargers,1043134
639.0,Dalvin CookRB,Dalvin Cook,Dalvin,Cook,RB,MIN,Minnesota Vikings,1042576
640.0,Mackensie AlexanderCB,Mackensie Alexander,Mackensie,Alexander,CB,MIN,Minnesota Vikings,1038587
641.0,Marcus WilliamsFS,Marcus Williams,Marcus,Williams,FS,NO,New Orleans Saints,1032313
642.0,DeSean JacksonWR,DeSean Jackson,DeSean,Jackson,WR,PHI,Philadelphia Eagles,1030000
642.0,J.J. JansenC,J.J. Jansen,J.J.,Jansen,C,CAR,Carolina Panthers,1030000
642.0,Matt SchaubQB,Matt Schaub,Matt,Schaub,QB,ATL,Atlanta Falcons,1030000
642.0,Don MuhlbachC,Don Muhlbach,Don,Muhlbach,C,DET,Detroit Lions,1030000
642.0,L.P. LadouceurLS,L.P. Ladouceur,L.P.,Ladouceur,LS,DAL,Dallas Cowboys,1030000
642.0,Orlando ScandrickDB,Orlando Scandrick,Orlando,Scandrick,DB,PHI,Philadelphia Eagles,1030000
642.0,Sam YoungT,Sam Young,Sam,Young,T,SF,San Francisco 49ers,1030000
642.0,Zak DeOssieLB,Zak DeOssie,Zak,DeOssie,LB,NYG,New York Giants,1030000
642.0,Darren SprolesRB,Darren Sproles,Darren,Sproles,RB,PHI,Philadelphia Eagles,1030000
